sample,con_1,con_2,con_3,con_4,con_5,con_6,con_7,con_8,le1_1,le1_2,le1_3,le1_4,le1_5,le1_6,le1_7,le1_8,le2_1,le2_2,le2_3,le2_4,le2_5,le2_6,le2_7,le2_8,le3_1,le3_2,le3_3,le3_4,le3_5,le3_6,le3_7,le3_8,mp1_10,mp1_11,mp1_2,mp1_3,mp1_4,mp1_5,mp1_7,mp1_8,mp2_1,mp2_10,mp2_11,mp2_3,mp2_4,mp2_5,mp2_8,mp2_9,mp3_11,mp3_12,mp3_13,mp3_16,mp3_17,mp3_3,mp3_6,mp3_9,px1_1,px1_2,px1_3,px1_4,px1_5,px1_6,px1_7,px1_8,px2_1,px2_10,px2_12,px2_2,px2_3,px2_7,px2_8,px2_9,px3_1,px3_2,px3_3,px3_4,px3_5,px3_6,px3_7,px3_8,sl1_1,sl1_3,sl1_4,sl1_5,sl1_6,sl1_7,sl1_8,sl2_2,sl2_3,sl2_4,sl2_5,sl2_6,sl2_7,sl2_8,sl2_9,sl3_1,sl3_2,sl3_3,sl3_4,sl3_5,sl3_6,sl3_7,sl3_9,,,,,,,,,,,,,
group,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,le1,le1,le1,le1,le1,le1,le1,le1,le2,le2,le2,le2,le2,le2,le2,le2,le3,le3,le3,le3,le3,le3,le3,le3,mp1,mp1,mp1,mp1,mp1,mp1,mp1,mp1,mp2,mp2,mp2,mp2,mp2,mp2,mp2,mp2,mp3,mp3,mp3,mp3,mp3,mp3,mp3,mp3,px1,px1,px1,px1,px1,px1,px1,px1,px2,px2,px2,px2,px2,px2,px2,px2,px3,px3,px3,px3,px3,px3,px3,px3,sl1,sl1,sl1,sl1,sl1,sl1,sl1,sl2,sl2,sl2,sl2,sl2,sl2,sl2,sl2,sl3,sl3,sl3,sl3,sl3,sl3,sl3,sl3,,,,,,,,,,,,,
sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29,1.27,2.18,4.62,3.07,2.74,1.65,2.665,2.655,2.63,3,4.885,3.495,3.99,3.045,1.533333333,1.173333333,2.81,0.3,1.013333333,1.66,1.906666667,2.613333333,,,,,,,,,,,,,
px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,0.67,0.66,0.78,1.15,1.02,1.08,0.97,1.205,0.31,1.225,1.06,0.67,1.235,1.185,0.985,0.74,0.763333333,0.976666667,0.823333333,0.89,1.28,0.9,0.853333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,20.5,26.5,18,12,20,20.5,13,16.75,21.5,22.25,11.5,12.25,20.5,15.25,20,17.5,18.33333333,17.66666667,14.83333333,18.66666667,12.5,14.33333333,16.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,3168.133274,2986.477001,1877.704099,2086.510926,2675.126764,1683.571256,3185.273438,2939.548182,4040.834498,3104.094572,2652.968483,2094.24599,2736.303025,3192.073891,917.3555335,3394.120079,794.4919826,2034.300422,2109.666198,293.7417593,2278.333067,3125.032611,2313.219697,2332.351553,2206.969485,958.9344119,2181.535178,2564.771969,1905.742765,1094.650802,2058.367843,2437.988672,2201.518366,3668.267329,2845.478836,2155.167725,3201.188437,3751.95379,3094.03839,2282.37752,2181.415369,3266.559976,3544.165813,2276.510998,1736.300813,1524.703361,2690.490775,2097.299383,3647.116822,1805.276178,3473.83122,1892.198677,1192.370877,498.528794,206.6497923,674.8517568,1021.03515,2381.840206,2512.912073,2581.965876,2371.37474,2143.968967,1169.847013,3005.332595,2076.326389,1225.900444,2929.958541,3320.986842,802.6900889,2074.752962,1759.190055,3529.027227,1241.679822,1714.22123,2869.554977,118.4045556,1701.808642,3109.273256,3007.246942,1996.376706,2205.608515,2823.849435,2107.485182,2310.821906,1878.54341,3190.987029,2533.815096,1909.48829,2031.703375,3042.452054,2879.913369,3134.591857,2358.368619,1961.6971,2473.941667,1881.764786,3300.55,2225.705467,2713.826258,3796.387325,2740.038629,2484.502408,2835.668611,,,,,,,,,,,,,
5765,695.1304374,453.7125448,880.317666,870.593254,840.6318342,1275.574879,1093.417938,1641.219993,1169.06068,815.7511132,726.1956731,1060.863264,910.8531574,920.2492385,930.22167,1922.053343,1591.298581,1481.706023,831.1174171,1258.37963,1448.154457,2117.650536,2260.849116,1463.66368,2841.247088,3087.261087,2254.474044,2549.139924,1578.623001,1997.987608,2195.665592,3971.675404,535.6511237,1780.203109,1.027248677,596.0096825,745.5581727,818.131568,199.8460362,1373.294948,531.0395639,187.750382,646.8351264,647.367152,646.3572024,1.109682213,211.3957038,545.0581481,1.008047767,1.035135423,1.172403382,182.7389425,535.5135634,1.195799458,1.008047767,1.107403605,947.3765187,944.6186999,414.4468764,582.8606936,940.5892527,617.0919712,1311.769528,2088.844013,1181.782609,713.3335668,1796.151978,748.7201105,611.212963,723.4507322,158.7643798,800.2909226,1300.62032,939.0764991,1671.847222,107.0034103,1378.225309,2323.68863,1880.147808,1891.248917,1568.522326,226.6946577,897.8998644,1142.326535,1508.476,1506.375859,2574.749104,2076.683207,2043.404284,2654.488369,1494.212777,998.7861011,2045.474224,1703.861775,1938.558333,3019.477876,2520.54386,3003.275647,2695.51022,2370.718418,2452.638004,2151.785674,2083.876667,,,,,,,,,,,,,
698,2165.254433,1350.003584,675.7761687,5886.979235,1679.979608,1765.639493,838.812748,2289.274406,5381.749359,2561.701389,3860.183226,1767.914603,5538.118221,3434.524854,6445.934394,33669.85208,5945.0915,6706.436231,8207.96748,8242.985802,10537.67861,8796.220592,4409.157197,10056.59886,11611.46343,8286.119848,19516.67236,18992.93478,5402.878972,14040.54119,9513.086388,10237.44667,1558.116872,1132.046891,1.027248677,187.7810582,894.3002617,3336.63811,651.4083958,865.7333275,1426.387591,2361.713327,7443.079747,1013.453377,984.6120753,1.109682213,1930.834629,2859.517901,1.008047767,2890.098102,4196.031703,1.157308059,2571.181369,2185.921409,540.8176272,2357.662275,1655.442898,378.8482532,246.8844304,1043.053691,426.1747228,986.7558549,780.371084,925.2012895,587.9602959,470.3061683,1775.453684,5059.800466,1.182687622,1399.807176,567.2238681,850.0482804,1279.008804,187.2588735,10390.62037,85.16341802,866.7239506,11207.97804,1193.399083,534.3645495,479.1251038,5558.677223,556.7622815,882.4586263,1227.540679,1132.081705,314.7825216,501.1769586,1424.319801,4051.397859,1892.452493,3069.368983,3913.123373,963.229803,1183.530556,3083.856817,5327.203509,4668.274544,2346.487945,9962.481238,9768.186188,1216.699429,1402.194444,,,,,,,,,,,,,
288,1605.294622,1715.339606,1048.90546,707.6406556,1994.574515,2095.084843,1219.456535,801.3015261,2502.061204,1854.634754,1948.759882,2306.075136,1978.233611,1049.990071,2207.61459,2919.259842,1077.916726,1409.724789,795.6021732,531.3957407,1428.486884,1903.963429,1839.655934,2401.939367,521.8940135,644.8269463,1526.190517,2224.216701,1697.486339,1885.244852,1707.98399,1847.209267,1261.332706,2947.873853,1882.946825,2233.238624,2113.338687,2002.990914,1785.161985,2034.342475,2100.771547,263.2955414,2094.229565,1596.865706,576.1361789,1478.096708,1.006167081,496.6404938,2327.582295,1078.611111,1814.880435,799.1212148,1725.356445,1142.466802,1.008047767,844.3952487,1357.377402,1952.619702,1567.553502,1869.736696,2095.555267,628.0004201,2243.389463,1117.211713,1878.190217,2391.752159,969.2551232,1819.762021,1679.416423,1014.263386,1214.278413,2232.125772,1239.715139,1744.18265,1557.244792,119.241337,300.4531173,1498.197674,1909.834353,257.8784655,974.2781672,2152.046545,1391.661895,1257.241854,713.1695432,1266.045665,1097.031415,684.3777305,451.0168749,580.2639508,2132.26442,1845.709988,1483.819069,1580.315682,1710.088889,1473.327897,1431.714327,1476.669974,2551.017034,2225.014853,1710.663482,2102.856743,2242.4325,,,,,,,,,,,,,
1499,587.8430556,2907.610812,2041.030375,1438.499946,1410.32683,588.8982186,2430.486421,1916.421182,3057.195434,2932.216656,1965.3539,2482.408587,1523.15799,2242.375731,2288.027943,2119.911775,2047.277957,570.3128565,3901.617678,1269.165741,2790.725101,1204.109888,2583.986742,2070.237455,3435.953005,1992.271933,3622.630351,2683.128882,3292.809148,4337.690374,2463.670797,2724.604423,1313.380675,1982.071611,2818.77037,4347.316402,2644.560433,2301.373053,3506.092072,1903.498301,4262.025961,2220.794586,3485.593693,1769.283096,2465.830467,3254.697931,1790.977405,3429.983333,6011.996885,2832.130518,5479.813406,5232.189735,1563.143446,4060.934959,829.3208982,3163.852099,2042.499172,1794.719931,1208.715953,722.172289,863.5616193,1161.189088,1746.660662,1477.851625,2437.42663,1736.881127,1041.1242,1746.172569,1966.809515,1391.126202,1176.157022,1511.981647,1507.894404,1218.787754,986.2550347,93.35341512,1131.942438,1486.795866,1686.195719,1413.968757,1362.880582,1368.44903,523.8968254,1234.486346,1481.397896,415.3457711,895.6360953,1495.578922,1317.947896,1118.728718,1819.749329,1620.837094,1577.104354,510.5139442,1204.122222,1315.019026,1923.333918,1369.379556,1365.562369,1315.379404,1042.199398,1480.915659,933.9693611,,,,,,,,,,,,,
5405,1.147458629,1613.277479,944.1135671,3404.69613,285.168513,1.172403382,230.2882875,340.6724394,527.0948637,264.3008906,848.0579861,1.145022411,154.4215474,1.182687622,1.072178043,255.9722805,1.157308059,1.107403605,261.2545862,1.19845679,163.4478833,1.130619613,1.114267677,1.159796894,1.130619613,1.169860207,1.105134335,1.116574649,0.982341631,1.162296456,1.098381987,116.3776934,1.107403605,0.989551478,1.027248677,1.027248677,1.154829883,1.008047767,1.211922597,1.137775434,1.008047767,1.059539402,143.777977,1.002426683,1.011830311,1.109682213,1.006167081,1.19845679,198.686215,136.2238217,1.172403382,118.8555377,1.053331163,1.195799458,1.008047767,1.107403605,1.072178043,1.111970218,185.9240164,661.3247885,156.970432,303.4995537,161.7916667,508.976511,1.172403382,424.0799778,259.6486022,1.051277886,1.182687622,242.5247317,1.121217371,154.5153219,145.8777322,189.7199901,1.123553241,18.34643026,304.0484877,122.2273902,606.9908767,1.051277886,311.5875649,551.8306942,376.5386528,1675.943214,205.6807589,228.2561893,1.0233502,525.1347669,168.067609,162.9927926,629.4791806,718.8144805,384.5102853,1101.171702,518.0275,1732.954447,653.2977193,1.426734274,1045.031709,1590.597248,1.145022411,1388.494344,492.7095556,,,,,,,,,,,,,
657,530.4701241,175.47727,1.096149503,1349.846978,1.070050705,184.1845713,1.203807044,328.7988397,811.7848824,620.8189143,1305.74172,285.912096,1160.150368,447.8838024,1261.953556,8765.693862,1617.916667,1642.279546,2098.536064,1860.004938,3422.15771,2014.764151,870.4659091,2088.794205,2477.187573,1530.177151,4388.488445,5122.84449,1554.064461,2917.364104,2217.633232,2075.332008,1.107403605,0.989551478,1.027248677,1.027248677,1.154829883,604.0222222,1.211922597,1.137775434,1.008047767,1.059539402,2046.708789,1.002426683,1.011830311,1.109682213,265.5274927,258.387284,1.008047767,1056.873267,1087.404136,1.157308059,1.053331163,428.8136856,1.008047767,618.0419519,175.837199,1.111970218,1.049232598,219.5049265,1.121217371,1.019481201,357.3406172,1.102874347,1.172403382,1.132994865,278.5070481,1251.020684,1.182687622,234.2778057,1.121217371,1.070050705,281.3426432,1.070050705,2741.469907,0.104597664,401.2433333,1519.861111,246.9920489,1.051277886,187.0936656,1396.397686,0.975236086,1.137775434,1.1282543,1.149905236,1.0233502,168.5202426,1.063719044,832.9808525,1.085121842,530.4469264,835.6806807,1.074313856,0.980555556,959.246222,658.6340058,929.6600529,214.8064203,2362.623775,2401.111996,1.087309588,1.078611111,,,,,,,,,,,,,
3922,2907.660165,2368.305257,2561.701389,2632.148837,2483.587687,2245.152476,2221.023996,1846.511203,2133.47921,2449.5176,937.769391,1851.501238,1461.155399,1695.97405,1261.953556,1082.681342,1808.872496,1605.735227,1518.757296,1143.088086,1788.714012,1481.111693,1542.146465,1798.844982,1448.323725,1026.084388,1661.016906,1510.7255,1524.594212,1442.409902,1477.323772,1493.911485,2352.125257,3468.377931,4039.141799,4740.752646,2726.553355,2989.869678,2969.210362,3077.682548,2968.700675,2021.601179,2139.540073,3960.587825,2478.984261,1813.220736,1695.391532,1107.973302,3285.227674,2173.784389,1412.746075,1989.412554,1648.46327,2124.935637,855.2277259,2152.792608,3105.027612,3234.721363,3294.590359,3510.349588,4025.170363,2959.553928,3221.641082,3233.627585,2704.734601,2912.929797,2885.112236,3311.525341,3711.273757,2921.147999,3483.622372,3371.729773,4006.971514,3210.152116,3167.296586,353.8538973,3758.360494,3327.047804,3309.060143,3940.189517,3331.597871,1714.184261,3151.96303,3973.111814,4068.485007,4207.503258,3379.102361,4050.398813,4285.72403,3699.467953,5050.157053,4237.539862,4182.29029,4540.050354,5028.288889,5566.139922,4816.282456,5848.183789,3798.542715,5601.4926,5437.71143,4273.12668,5708.01,,,,,,,,,,,,,
5622,3374.675827,12108.27957,6586.762364,18648.78506,4405.398754,583.6224034,2507.530072,3927.165352,8116.718204,4146.683365,10273.77083,2590.040694,9082.794649,5068.999147,6944.497184,13352.61763,11368.23706,5868.131702,16745.79164,8685.216358,6811.191086,2426.30969,5001.947601,11208.27718,13895.31505,8992.715413,8607.891337,10673.33707,8730.070077,14261.37751,11961.37984,10200.01115,1641.172142,921.0745158,4111.049206,4994.483069,1772.663871,2967.692627,941.3002809,1158.255391,6369.853842,3658.589555,6575.549294,1443.494424,4880.057588,4035.914209,4345.635624,4604.470988,5977.723261,8087.513062,7298.211051,8889.283202,6249.413791,6086.619241,1341.711578,9789.447867,7291.882869,7104.377721,5793.862408,8713.189156,7508.792735,6935.530613,5404.20661,7324.188537,7618.277174,8506.525444,8140.179164,6181.51397,5212.104349,7861.707746,6901.09292,6848.324515,7182.882008,7875.573192,6823.338831,737.3089335,7339.349383,7008.69186,7749.177625,7618.61084,10917.15732,8895.953828,11634.56651,11696.33146,10787.23937,12476.47181,7961.664558,10192.77305,9284.13982,9763.95292,8424.885983,9625.728039,8212.991992,10513.23539,9991.861111,10142.3217,10277.46082,7195.020944,10318.03459,8511.516573,7229.671503,9063.812724,8748.614722,,,,,,,,,,,,,
6684,1214.011229,952.7731481,6559.358627,754.0779245,100.3065531,1.172403382,1.203807044,1.109682213,1.130619613,1.029209075,1.037126068,1.145022411,1.169860207,757.0383467,7186.809421,13488.29199,19882.55246,22657.47775,1.011830311,1.19845679,1.035135423,1.130619613,1.114267677,1.159796894,1.130619613,1.169860207,1.105134335,1.116574649,0.982341631,1.162296456,1.098381987,1.169860207,1.107403605,0.989551478,1.027248677,1.027248677,1.154829883,1.008047767,1.211922597,1.137775434,1.008047767,1.059539402,1.105134335,1.002426683,1.011830311,1.109682213,1.006167081,1.19845679,1.008047767,1.035135423,1.172403382,1.157308059,1.053331163,1.195799458,1.008047767,1.107403605,1.072178043,1.111970218,1.049232598,1.080772656,1.121217371,1.019481201,1.013732247,1.102874347,1.172403382,1.132994865,1.149905236,1.051277886,1.182687622,1.085121842,1.121217371,1.070050705,0.982341631,1.070050705,1.123553241,0.104597664,1.19845679,1.140180879,0.989551478,1.051277886,1.008047767,1.035135423,0.975236086,1.137775434,1.1282543,1.149905236,1.0233502,1.019481201,1.063719044,1.201125959,1.085121842,0.973475732,0.971721722,1.074313856,0.980555556,1.055392477,1.135380117,1.426734274,1.017557652,1.011830311,1.145022411,1.087309588,1.078611111,,,,,,,,,,,,,
6105,675.9678783,2651.295699,586.3303692,1842.715264,130.8672013,1.172403382,1.203807044,1.109682213,1.130619613,1.029209075,1.037126068,1.145022411,1.169860207,1334.071637,3054.635244,14878.95411,8506.214235,18836.93532,1.011830311,1.19845679,1.035135423,1.130619613,1.114267677,1.159796894,1.130619613,1.169860207,1.105134335,1.116574649,0.982341631,1.162296456,1.098381987,1.169860207,1.107403605,0.989551478,1.027248677,1.027248677,1.154829883,1.008047767,1.211922597,1.137775434,1.008047767,1.059539402,1.105134335,1.002426683,1.011830311,1.109682213,1.006167081,1.19845679,1.008047767,1.035135423,1.172403382,1.157308059,1.053331163,1.195799458,1.008047767,1.107403605,1.072178043,1.111970218,1.049232598,1.080772656,1.121217371,1.019481201,1.013732247,1.102874347,1.172403382,1.132994865,1.149905236,1.051277886,1.182687622,1.085121842,1.121217371,1.070050705,0.982341631,1.070050705,1.123553241,0.104597664,1.19845679,1.140180879,0.989551478,1.051277886,1.008047767,1.035135423,0.975236086,1.137775434,1.1282543,1.149905236,1.0233502,1.019481201,1.063719044,1.201125959,1.085121842,0.973475732,0.971721722,1.074313856,0.980555556,1.055392477,1.135380117,1.426734274,1.017557652,1.011830311,1.145022411,1.087309588,1.078611111,,,,,,,,,,,,,
8029,995.1908688,253.6475806,559.2554765,601.6792509,206.5197862,1.172403382,1.203807044,1.109682213,1.130619613,1.029209075,221.322703,1.145022411,671.616745,18757.42568,2282.667053,13409.14861,11317.31551,70098.64819,1.011830311,1.19845679,1.035135423,384749.8544,1.114267677,1.159796894,1.130619613,1.169860207,1.105134335,1.116574649,0.982341631,1.162296456,1.098381987,1.169860207,1.107403605,0.989551478,137959.4974,426.3082011,1.154829883,1.008047767,1.211922597,1.137775434,105441.7965,1.059539402,1.105134335,47354.63651,240714.4309,1.109682213,1.006167081,1.19845679,1.008047767,1.035135423,1.172403382,1.157308059,1.053331163,1.195799458,1.008047767,1.107403605,1.072178043,1.111970218,1.049232598,1.080772656,1.121217371,1.019481201,1.013732247,1.102874347,1.172403382,1.132994865,1.149905236,177245.4516,1.182687622,1.085121842,1.121217371,1.070050705,121810.3623,109359.1821,1.123553241,0.104597664,1.19845679,1.140180879,0.989551478,1.051277886,6139.010903,1.035135423,0.975236086,1.137775434,1.1282543,1.149905236,1.0233502,153024.1283,1.063719044,1.201125959,1.085121842,191385.3289,336993.0931,270082.5033,190423.8889,151554.3596,1.135380117,1.426734274,1.017557652,1.011830311,1.145022411,1.087309588,1.078611111,,,,,,,,,,,,,
8030,789.5662825,450.1171744,837.0197606,257.7268428,1.070050705,1.172403382,1.203807044,1.109682213,1.130619613,1.029209075,1.037126068,1.145022411,325.4551097,10835.78399,5034.948089,4358.538609,4614.187232,1285.695585,1.011830311,1.19845679,1.035135423,1.130619613,1.114267677,1.159796894,342.9169287,1.169860207,1.105134335,1.116574649,0.982341631,1.162296456,1.098381987,1.169860207,1.107403605,0.989551478,1.027248677,1.027248677,1.154829883,1.008047767,1.211922597,1.137775434,1.008047767,1.059539402,1.105134335,1.002426683,1.011830311,1.109682213,1.006167081,1.19845679,1.008047767,1.035135423,1.172403382,1.157308059,1.053331163,1.195799458,1.008047767,1.107403605,1.072178043,1.111970218,1.049232598,1.080772656,1.121217371,1.019481201,1.013732247,1.102874347,1.172403382,1.132994865,1.149905236,1.051277886,1.182687622,1.085121842,1.121217371,1.070050705,0.982341631,1.070050705,1.123553241,0.104597664,1.19845679,1.140180879,0.989551478,1.051277886,1.008047767,1.035135423,0.975236086,1.137775434,1.1282543,1.149905236,1.0233502,1.019481201,1.063719044,1.201125959,1.085121842,0.973475732,0.971721722,1.074313856,0.980555556,1.055392477,1.135380117,1.426734274,1.017557652,1.011830311,1.145022411,1.087309588,1.078611111,,,,,,,,,,,,,
4109,2237.544326,1634.153823,1614.628218,2392.574745,1888.639495,1266.195652,2626.706969,1519.15495,2314.378348,1917.416508,2824.094284,2754.923921,2547.955531,2916.507675,2010.33383,2840.116469,3228.889485,2912.471481,3060.78669,1748.548457,3104.371135,3327.413522,2607.386364,4540.604839,4065.70813,3893.29477,3850.288024,3306.177536,4107.17036,4795.635177,3521.41265,3666.34189,2363.199293,3065.630479,4246.646032,2830.070106,2064.835832,3053.376687,4288.99407,3727.352321,2217.705088,2930.685986,3431.442111,1975.782993,1761.596571,3831.732682,1625.966003,2389.72284,4966.65135,2670.649392,3251.074577,3804.07159,2816.60753,3838.51626,914.7025441,2550.350502,2625.764027,1619.028637,2452.056582,2572.238922,1700.886752,1509.851659,1211.410036,2148.399227,2653.148853,2339.634395,1777.753494,2262.350011,1796.502498,2470.822435,1619.037884,2493.218144,2051.129326,1529.102458,1181.978009,190.0539555,1498.070988,1429.786822,1642.655454,2415.836582,1625.981049,2128.23843,1983.630199,1706.66315,2141.426662,1987.036247,2275.930845,2237.761237,2829.492658,1651.548194,2523.993405,5791.20713,2551.741241,2167.965361,2292.538889,2452.732116,3650.247076,2739.329806,1840.761792,2949.485355,2448.057915,2255.080085,2372.944444,,,,,,,,,,,,,
1286,1.147458629,1.159796894,193.6896172,1.055392477,219.3603946,1.172403382,1.203807044,1.109682213,371.8607908,297.6472646,177.2448451,182.6310745,596.9796638,276.1575597,222.4769439,1.130619613,651.7958989,933.2090178,1121.107984,599.8276235,1166.597622,677.6933962,508.2174874,3281.065412,419.1206907,925.2424379,1122.816485,1799.918334,853.94958,190.3841595,305.3501924,182.3812063,1.107403605,648.1562181,399.8051852,1.027248677,275.7733762,1307.437954,20457.25343,3892.329759,3041.280114,2750.564287,1697.486339,1278.094021,5001.477225,330.3523948,785.9171072,601.7451543,36844.1459,7307.020953,35887.26751,10052.3778,2342.608507,835.5050813,9164.162253,8199.21629,1.072178043,231.9569874,1.049232598,455.9779837,465.5294525,293.4066898,1.013732247,1.102874347,190.6327899,239.2885154,179.7301883,1.051277886,1.182687622,515.3243628,194.7554574,1.070050705,399.7148098,1.070050705,1.123553241,0.104597664,323.2237963,248.6734496,0.989551478,1.051277886,1.008047767,909.0559288,299.9826201,1.137775434,1.1282543,1.149905236,175.1975543,224.3878124,1.063719044,228.2139322,192.9346635,612.9003209,0.971721722,1.074313856,0.980555556,1.055392477,1.135380117,1.426734274,1.017557652,1.011830311,338.8121314,656.843722,213.4571389,,,,,,,,,,,,,
5634,1325.314716,6151.562724,2655.970246,9559.745053,1639.317681,1.172403382,1247.144097,1563.542238,4288.440193,1344.147053,4847.527244,1335.096131,3600.829718,1998.742081,2799.45687,6833.464943,5715.944504,2569.176363,7765.797634,4080.74537,2572.311527,691.9392034,1713.743687,5177.333333,6469.405427,4492.263196,3150.73799,5214.403612,4237.821797,6590.220905,5702.799276,5364.978911,800.4313256,420.6583333,1364.186243,1605.589683,988.7653462,1132.037643,215.1162609,566.7259435,1890.089564,1177.148275,2101.965505,575.1924308,1831.412862,1670.071731,1367.381063,1694.617901,2136.053219,3055.71977,2548.804952,4466.0518,2404.755046,1099.776762,258.8666667,4786.19838,2267.656561,2354.040951,2373.364137,3053.182754,2553.011954,2446.754883,1955.489505,2561.977107,2918.112017,3233.567344,2879.36271,2669.194553,2264.846796,2701.953387,2392.67787,2411.89429,2521.670967,2731.839451,2340.3614,219.0275084,1772.517593,3255.216408,2480.805556,2698.630334,5024.110073,4149.857912,5638.815049,5495.455345,5294.897431,4306.395108,3787.419091,5326.789277,2931.609687,3794.356904,4430.552482,4493.563979,4676.896647,4955.809816,4890.030556,3669.599641,5288.600585,2404.047252,3408.818134,4578.532156,2594.620783,3034.68106,3750.330833,,,,,,,,,,,,,
6477,1.147458629,1.159796894,1.096149503,1.055392477,1.070050705,1.172403382,1.203807044,849.4617341,3967.344223,491.2414917,78.95640759,1.145022411,1.169860207,1.182687622,1.072178043,1.130619613,1.157308059,1.107403605,1.011830311,1284.745679,27431.08872,4915.934079,1903.169192,3604.648746,4712.422548,1116.86554,5680.390483,18300.6585,0.982341631,1.162296456,1.098381987,1.169860207,1.107403605,0.989551478,1.027248677,1.027248677,1.154829883,1.008047767,1.211922597,1.137775434,1.008047767,1.059539402,1.105134335,1.002426683,1.011830311,1.109682213,1.006167081,1.19845679,1206.633178,1.035135423,1.172403382,1.157308059,1.053331163,1.195799458,1.008047767,1.107403605,1.072178043,1.111970218,1.049232598,1.080772656,1.121217371,1.019481201,1.013732247,1.102874347,1.172403382,1.132994865,1.149905236,1.051277886,1.182687622,1.085121842,1.121217371,1.070050705,0.982341631,1.070050705,1.123553241,0.104597664,1.19845679,1.140180879,0.989551478,1.051277886,1.008047767,843.0142888,0.975236086,1.137775434,1.1282543,1.149905236,1.0233502,1.019481201,1.063719044,1.201125959,1.085121842,0.973475732,0.971721722,1.074313856,0.980555556,1.055392477,1.135380117,4945.060994,2402.453616,1.011830311,1.145022411,1.087309588,1.078611111,,,,,,,,,,,,,
6139,1.147458629,1.159796894,1.096149503,1.055392477,1.070050705,1.172403382,1.203807044,2761.999028,2356.211274,243.5108673,153.9095085,1.145022411,1.169860207,1.182687622,1.072178043,1.130619613,1.157308059,1.107403605,1.011830311,3569.004321,31737.25208,3512.835139,9910.296717,3604.648746,2151.569124,633.3623162,7540.331569,9063.236427,0.982341631,1.162296456,1.098381987,994.1472041,1.107403605,0.989551478,1.027248677,1.027248677,1.154829883,1.008047767,1.211922597,1.137775434,1.008047767,1.059539402,1.105134335,1.002426683,1.011830311,948.2234511,977.6925529,1.19845679,3133.012461,1198.68682,1.172403382,1.157308059,1.053331163,1.195799458,1.008047767,1.107403605,1.072178043,1.111970218,1.049232598,1.080772656,1.121217371,1.019481201,1.013732247,1.102874347,1.172403382,1.132994865,1.149905236,1.051277886,1.182687622,1.085121842,2110.131093,1.070050705,0.982341631,1.070050705,1.123553241,0.104597664,1718.587037,1.140180879,0.989551478,1.051277886,1.008047767,1284.60306,0.975236086,1.137775434,1.1282543,1.149905236,1.0233502,1.019481201,1.063719044,1.201125959,1.085121842,0.973475732,0.971721722,1.074313856,0.980555556,1.055392477,1222.804386,19089.70459,2822.704927,1.011830311,1.145022411,1.087309588,1.078611111,,,,,,,,,,,,,
